Symbol,Date,Adj Close,Volume,Name,Day_Perc_Change,
ADANIPORTS,2/21/2020,27308.81055,1773613400,NIFTY 50,-1.087862171,
ADANIPORTS,2/24/2020,26820.88086,2044657000,NIFTY 50,-1.786711608,
ADANIPORTS,2/25/2020,26893.23047,1924042900,NIFTY 50,0.269751058,
ADANIPORTS,2/26/2020,26696.49023,0,NIFTY 50,-0.731560439,
ADANIPORTS,2/27/2020,26778.61914,2110369700,NIFTY 50,0.307639342,
ADANIPORTS,2/28/2020,26129.92969,3191426200,NIFTY 50,-2.42241562,
ADANIPORTS,3/2/2020,26291.67969,2201535600,NIFTY 50,0.619021949,
ADANIPORTS,3/3/2020,26284.82031,2136295000,NIFTY 50,-0.026089527,
ADANIPORTS,3/4/2020,26222.07031,1957062400,NIFTY 50,-0.238730945,
ADANIPORTS,3/5/2020,26767.86914,2522843200,NIFTY 50,2.081448267,
ADANIPORTS,3/6/2020,26146.66992,2646519300,NIFTY 50,-2.320689838,
ADANIPORTS,3/9/2020,25040.46094,4677892400,NIFTY 50,-4.230783451,
ADANIPORTS,3/10/2020,25392.50977,3225661100,NIFTY 50,1.405919918,
ADANIPORTS,3/11/2020,25231.60938,2627625600,NIFTY 50,-0.633652965,
ADANIPORTS,3/12/2020,24309.07031,3748928400,NIFTY 50,-3.656283071,
ADANIPORTS,3/13/2020,24032.91016,5495155700,NIFTY 50,-1.13603751,
ADANIPORTS,3/16/2020,23063.57031,4067029300,NIFTY 50,-4.033385207,
ADANIPORTS,3/17/2020,23263.73047,3637973700,NIFTY 50,0.867862839,
ADANIPORTS,3/18/2020,22291.82031,4217153600,NIFTY 50,-4.177791508,
ADANIPORTS,3/19/2020,21709.13086,5628397600,NIFTY 50,-2.613915983,
ADANIPORTS,3/20/2020,22805.07031,4528187900,NIFTY 50,5.048288027,
ADANIPORTS,3/23/2020,21696.13086,0,NIFTY 50,-4.86268816,
ADANIPORTS,3/24/2020,22663.49023,3614066700,NIFTY 50,4.458672292,
ADANIPORTS,3/25/2020,23527.18945,3605374900,NIFTY 50,3.810971788,
ADANIPORTS,3/26/2020,23352.33984,2519508100,NIFTY 50,-0.74318103,
ADANIPORTS,3/27/2020,23484.2793,2199674300,NIFTY 50,0.564994574,
ADANIPORTS,3/30/2020,23175.10938,2553435900,NIFTY 50,-1.316497381,
ADANIPORTS,3/31/2020,23603.48047,2876326600,NIFTY 50,1.848410236,
ADANIPORTS,4/1/2020,23085.78906,2879977600,NIFTY 50,-2.193284192,
ADANIPORTS,4/2/2020,23280.06055,2560937400,NIFTY 50,0.841519792,
ADANIPORTS,4/3/2020,23236.10938,1870630600,NIFTY 50,-0.188793203,
ADANIPORTS,4/6/2020,23749.11914,1834036600,NIFTY 50,2.207812667,
ADANIPORTS,4/7/2020,24253.28906,2535034600,NIFTY 50,2.12289946,
ADANIPORTS,4/8/2020,23970.36914,1840854100,NIFTY 50,-1.166521874,
ADANIPORTS,4/9/2020,24300.33008,1725334600,NIFTY 50,1.376536736,
ADANIPORTS,4/14/2020,24435.40039,2050447800,NIFTY 50,0.555837359,
ADANIPORTS,4/15/2020,24145.33984,1906625200,NIFTY 50,-1.187050518,
ADANIPORTS,4/16/2020,24006.44922,1865473400,NIFTY 50,-0.57522746,
ADANIPORTS,4/17/2020,24380,1937579000,NIFTY 50,1.556043451,
ADANIPORTS,4/20/2020,24330.01953,1375091600,NIFTY 50,-0.205006025,
ADANIPORTS,4/21/2020,23793.55078,2160661700,NIFTY 50,-2.204966376,
ADANIPORTS,4/22/2020,23893.35938,1668362400,NIFTY 50,0.419477509,
ADANIPORTS,4/23/2020,23977.32031,1814344800,NIFTY 50,0.351398632,
ADANIPORTS,4/24/2020,23831.33008,1301664900,NIFTY 50,-0.608868018,
ADANIPORTS,4/27/2020,24280.14063,1592713000,NIFTY 50,1.883279471,
ADANIPORTS,4/28/2020,24575.96094,1687557300,NIFTY 50,1.218363261,
ADANIPORTS,4/29/2020,24643.58984,1648009000,NIFTY 50,0.27518316,
ADANIPORTS,5/4/2020,23613.80078,2556774000,NIFTY 50,-4.178729923,
ADANIPORTS,5/5/2020,23868.66016,1332967300,NIFTY 50,1.079281465,
ADANIPORTS,5/6/2020,24137.48047,0,NIFTY 50,1.126248022,
ADANIPORTS,5/7/2020,23980.63086,1317060000,NIFTY 50,-0.649817657,
ADANIPORTS,5/8/2020,24230.16992,1274113200,NIFTY 50,1.040585898,
ADANIPORTS,5/11/2020,24602.06055,1458200000,NIFTY 50,1.534824668,
ADANIPORTS,5/12/2020,24245.67969,1479628600,NIFTY 50,-1.448581343,
ADANIPORTS,5/13/2020,24180.30078,1359038500,NIFTY 50,-0.269651781,
ADANIPORTS,5/14/2020,23829.74023,1697720800,NIFTY 50,-1.449777446,
ADANIPORTS,5/15/2020,23797.4707,1509478600,NIFTY 50,-0.135417049,
ADANIPORTS,5/18/2020,23934.76953,1645114700,NIFTY 50,0.576947146,
ADANIPORTS,5/19/2020,24388.13086,2022987500,NIFTY 50,1.894153722,
ADANIPORTS,5/20/2020,24399.94922,1432021300,NIFTY 50,0.048459474,
ADANIPORTS,5/21/2020,24280.0293,1474345000,NIFTY 50,-0.491476113,
ADANIPORTS,5/22/2020,22930.14063,3680989100,NIFTY 50,-5.55966657,
ADANIPORTS,5/25/2020,22952.24023,1769029000,NIFTY 50,0.096377992,
ADANIPORTS,5/26/2020,23384.66016,1421148200,NIFTY 50,1.883998763,
ADANIPORTS,5/27/2020,23301.35938,1837146100,NIFTY 50,-0.356219763,
ADANIPORTS,5/28/2020,23132.75977,2356792600,NIFTY 50,-0.723561258,
ADANIPORTS,5/29/2020,22961.4707,3621412000,NIFTY 50,-0.740460994,
ADANIPORTS,6/1/2020,23732.51953,2569148800,NIFTY 50,3.358011505,
ADANIPORTS,6/2/2020,23995.93945,1813293900,NIFTY 50,1.109953461,
ADANIPORTS,6/3/2020,24325.61914,2455118300,NIFTY 50,1.373897816,
ADANIPORTS,6/4/2020,24366.30078,1888873500,NIFTY 50,0.16723784,
ADANIPORTS,6/5/2020,24770.41016,2397618300,NIFTY 50,1.658476511,
ADANIPORTS,6/8/2020,24776.76953,2123439500,NIFTY 50,0.025673273,
ADANIPORTS,6/9/2020,25057.2207,2203396500,NIFTY 50,1.131911776,
ADANIPORTS,6/10/2020,25049.73047,1971349200,NIFTY 50,-0.029892517,
ADANIPORTS,6/11/2020,24480.15039,1838958200,NIFTY 50,-2.273797232,
ADANIPORTS,6/12/2020,24301.38086,1824519600,NIFTY 50,-0.73026321,
ADANIPORTS,6/15/2020,23776.94922,2104538300,NIFTY 50,-2.158032266,
ADANIPORTS,6/16/2020,24344.08984,1611589900,NIFTY 50,2.385253969,
ADANIPORTS,6/17/2020,24481.41016,1278279300,NIFTY 50,0.564080698,
ADANIPORTS,6/18/2020,24464.93945,1811327100,NIFTY 50,-0.067278408,
ADANIPORTS,6/19/2020,24643.89063,2390285700,NIFTY 50,0.731459697,
ADANIPORTS,6/22/2020,24511.33984,1612294200,NIFTY 50,-0.53786467,
ADANIPORTS,6/23/2020,24907.33984,1549053700,NIFTY 50,1.615578759,
ADANIPORTS,6/24/2020,24781.58008,1431913700,NIFTY 50,-0.504910467,
ADANIPORTS,6/26/2020,24549.99023,1509260100,NIFTY 50,-0.934524123,
ADANIPORTS,6/29/2020,24301.2793,1835855400,NIFTY 50,-1.013079576,
ADANIPORTS,6/30/2020,24427.18945,1892323300,NIFTY 50,0.518121513,
ADANIPORTS,7/2/2020,25124.18945,2746546400,NIFTY 50,2.853377796,
ADANIPORTS,7/3/2020,25373.11914,2320568900,NIFTY 50,0.990796891,
ADANIPORTS,7/6/2020,26339.16016,4883381900,NIFTY 50,3.807340397,
ADANIPORTS,7/7/2020,25975.66016,3913840700,NIFTY 50,-1.380074375,
ADANIPORTS,7/8/2020,26129.17969,2582679500,NIFTY 50,0.591013014,
ADANIPORTS,7/9/2020,26210.16016,2452681700,NIFTY 50,0.309923499,
ADANIPORTS,7/10/2020,25727.41016,2142150800,NIFTY 50,-1.841843,
ADANIPORTS,7/13/2020,25772.11914,2127288800,NIFTY 50,0.173779579,
ADANIPORTS,7/14/2020,25477.89063,2180279200,NIFTY 50,-1.141654337,
ADANIPORTS,7/15/2020,25481.58008,1849317300,NIFTY 50,0.014480999,
ADANIPORTS,7/16/2020,24970.68945,1935051700,NIFTY 50,-2.004940916,
ADANIPORTS,7/17/2020,25089.16992,1362500400,NIFTY 50,0.474478165,
ADANIPORTS,7/20/2020,25057.99023,1650620500,NIFTY 50,-0.124275487,
ADANIPORTS,7/21/2020,25635.66016,1752171900,NIFTY 50,2.305332218,
ADANIPORTS,7/22/2020,25057.93945,2390051200,NIFTY 50,-2.253582313,
ADANIPORTS,7/23/2020,25263,0,NIFTY 50,0.818345608,
ADANIPORTS,7/24/2020,24705.33008,3029706400,NIFTY 50,-2.207457238,
ADANIPORTS,7/27/2020,24603.25977,1491211000,NIFTY 50,-0.413150975,
ADANIPORTS,7/28/2020,24772.75977,1358418200,NIFTY 50,0.688933099,
ADANIPORTS,7/29/2020,24883.14063,1080335100,NIFTY 50,0.445573525,
ADANIPORTS,7/30/2020,24710.58984,1779681900,NIFTY 50,-0.693444544,
ADANIPORTS,7/31/2020,24595.34961,1763233900,NIFTY 50,-0.466359709,
ADANIPORTS,8/3/2020,24458.13086,2012723100,NIFTY 50,-0.557905263,
ADANIPORTS,8/4/2020,24946.63086,1906615900,NIFTY 50,1.99729081,
ADANIPORTS,8/5/2020,25102.53906,1477936300,NIFTY 50,0.624966974,
ADANIPORTS,8/6/2020,24930.58008,1596206100,NIFTY 50,-0.685026262,
ADANIPORTS,8/7/2020,24531.61914,1610164700,NIFTY 50,-1.600287421,
ADANIPORTS,8/10/2020,24377.42969,1256444100,NIFTY 50,-0.628533535,
ADANIPORTS,8/11/2020,24890.67969,1628363900,NIFTY 50,2.105431157,
ADANIPORTS,8/12/2020,25244.01953,1763950100,NIFTY 50,1.419566872,
ADANIPORTS,8/13/2020,25230.66992,1761196500,NIFTY 50,-0.052882264,
ADANIPORTS,8/14/2020,25183.00977,1429766800,NIFTY 50,-0.188897703,
ADANIPORTS,8/17/2020,25347.33984,1955689100,NIFTY 50,0.652543439,
ADANIPORTS,8/18/2020,25367.38086,1534776000,NIFTY 50,0.079065555,
ADANIPORTS,8/19/2020,25178.91016,1132238600,NIFTY 50,-0.742964771,
ADANIPORTS,8/20/2020,24791.39063,1995701500,NIFTY 50,-1.539063957,
ADANIPORTS,8/21/2020,25113.83984,1210267900,NIFTY 50,1.300649987,
ADANIPORTS,8/24/2020,25551.58008,1352263800,NIFTY 50,1.743023913,
ADANIPORTS,8/25/2020,25486.2207,1350837400,NIFTY 50,-0.255793868,
ADANIPORTS,8/26/2020,25491.78906,1319876200,NIFTY 50,0.021848512,
ADANIPORTS,8/27/2020,25281.15039,1701268300,NIFTY 50,-0.826300074,
ADANIPORTS,8/28/2020,25422.06055,2065272600,NIFTY 50,0.557372405,
ADANIPORTS,8/31/2020,25177.05078,3195378200,NIFTY 50,-0.963768321,
ADANIPORTS,9/1/2020,25184.84961,1729452000,NIFTY 50,0.030975939,
ADANIPORTS,9/2/2020,25120.08984,2349955800,NIFTY 50,-0.257137787,
ADANIPORTS,9/3/2020,25007.59961,2007341100,NIFTY 50,-0.447809843,
ADANIPORTS,9/4/2020,24695.44922,3393745100,NIFTY 50,-1.24822212,
ADANIPORTS,9/7/2020,24589.65039,1682872900,NIFTY 50,-0.428414268,
ADANIPORTS,9/8/2020,24624.33984,2074591000,NIFTY 50,0.141073388,
ADANIPORTS,9/9/2020,24468.92969,1749348400,NIFTY 50,-0.631124152,
ADANIPORTS,9/10/2020,24313.53906,1349478000,NIFTY 50,-0.635052808,
ADANIPORTS,9/11/2020,24503.31055,1306598900,NIFTY 50,0.780517733,
ADANIPORTS,9/14/2020,24640.2793,1091380700,NIFTY 50,0.558980591,
ADANIPORTS,9/15/2020,24732.75977,1733769600,NIFTY 50,0.375322324,
ADANIPORTS,9/16/2020,24725.63086,1303202100,NIFTY 50,-0.028823743,
ADANIPORTS,9/17/2020,24340.84961,1630900300,NIFTY 50,-1.556203974,
ADANIPORTS,9/18/2020,24455.41016,2301812900,NIFTY 50,0.47065139,
ADANIPORTS,9/21/2020,23950.68945,1602081500,NIFTY 50,-2.063840679,
ADANIPORTS,9/22/2020,23716.84961,1553227700,NIFTY 50,-0.976338675,
ADANIPORTS,9/23/2020,23742.50977,1642933400,NIFTY 50,0.108193784,
ADANIPORTS,9/24/2020,23311.07031,1913657500,NIFTY 50,-1.817160263,
ADANIPORTS,9/25/2020,23235.41992,1794075400,NIFTY 50,-0.324525601,
ADANIPORTS,9/28/2020,23476.05078,1446839400,NIFTY 50,1.035620875,
ADANIPORTS,9/29/2020,23275.5293,1526746600,NIFTY 50,-0.854153392,
ADANIPORTS,9/30/2020,23459.05078,1453016000,NIFTY 50,0.788473945,
ADANIPORTS,10/5/2020,23767.7793,1420427500,NIFTY 50,1.316031577,
ADANIPORTS,10/6/2020,23980.65039,1325452200,NIFTY 50,0.895628874,
ADANIPORTS,10/7/2020,24242.85938,1537076100,NIFTY 50,1.093418985,
ADANIPORTS,10/8/2020,24193.34961,1182030300,NIFTY 50,-0.204224119,
ADANIPORTS,10/9/2020,24119.13086,1358969500,NIFTY 50,-0.306773354,
ADANIPORTS,10/12/2020,24649.67969,2430403500,NIFTY 50,2.199701275,
ADANIPORTS,10/14/2020,24667.08984,2550042800,NIFTY 50,0.070630354,
ADANIPORTS,10/15/2020,24158.53906,2134202800,NIFTY 50,-2.061656986,
ADANIPORTS,10/16/2020,24386.78906,2697525100,NIFTY 50,0.944800509,
ADANIPORTS,10/22/2018,7468.629883,2282400000,S&P 500,0.26312283,
ADANIPORTS,10/23/2018,7437.540039,2735820000,S&P 500,-0.416272388,
ADANIPORTS,10/24/2018,7108.399902,2935550000,S&P 500,-4.425389783,
ADANIPORTS,10/25/2018,7318.339844,2741810000,S&P 500,2.953406461,
ADANIPORTS,10/26/2018,7167.209961,2964780000,S&P 500,-2.065084243,
ADANIPORTS,10/29/2018,7050.290039,2689550000,S&P 500,-1.631317104,
ADANIPORTS,10/30/2018,7161.649902,2681310000,S&P 500,1.579507543,
ADANIPORTS,10/31/2018,7305.899902,2899730000,S&P 500,2.014200666,
ADANIPORTS,11/1/2018,7434.060059,2708880000,S&P 500,1.754200834,
ADANIPORTS,11/2/2018,7356.990234,2889910000,S&P 500,-1.036712434,
ADANIPORTS,11/5/2018,7328.850098,2166470000,S&P 500,-0.38249522,
ADANIPORTS,11/6/2018,7375.959961,2285680000,S&P 500,0.642800199,
ADANIPORTS,11/7/2018,7570.75,2677530000,S&P 500,2.64087712,
ADANIPORTS,11/8/2018,7530.879883,2462430000,S&P 500,-0.526633649,
ADANIPORTS,11/9/2018,7406.899902,2418490000,S&P 500,-1.646288122,
ADANIPORTS,11/12/2018,7200.870117,2289070000,S&P 500,-2.781592673,
ADANIPORTS,11/13/2018,7200.870117,2343940000,S&P 500,0,
ADANIPORTS,11/14/2018,7136.390137,2540220000,S&P 500,-0.895447063,
ADANIPORTS,11/15/2018,7259.029785,2508720000,S&P 500,1.718510979,
ADANIPORTS,11/16/2018,7247.870117,2438260000,S&P 500,-0.15373498,
ADANIPORTS,11/19/2018,7028.47998,2354020000,S&P 500,-3.026960106,
ADANIPORTS,11/20/2018,6908.819824,2664950000,S&P 500,-1.702504046,
ADANIPORTS,11/21/2018,6972.25,1858050000,S&P 500,0.91810436,
ADANIPORTS,11/23/2018,6938.97998,958950000,S&P 500,-0.477177669,
ADANIPORTS,11/26/2018,7081.850098,2011180000,S&P 500,2.058949852,
ADANIPORTS,11/27/2018,7082.700195,2067360000,S&P 500,0.012003883,
ADANIPORTS,11/28/2018,7291.589844,2390260000,S&P 500,2.949293959,
ADANIPORTS,11/29/2018,7273.080078,1983460000,S&P 500,-0.253850894,
ADANIPORTS,11/30/2018,7330.540039,2542820000,S&P 500,0.790036139,
ADANIPORTS,12/3/2018,7441.509766,2621020000,S&P 500,1.513800162,
ADANIPORTS,12/4/2018,7158.430176,2635810000,S&P 500,-3.804061258,
ADANIPORTS,12/6/2018,7188.259766,2833870000,S&P 500,0.416705748,
ADANIPORTS,12/7/2018,6969.25,2475160000,S&P 500,-3.046770333,
ADANIPORTS,12/10/2018,7020.52002,2367560000,S&P 500,0.735660509,
ADANIPORTS,12/11/2018,7031.830078,2246060000,S&P 500,0.161100004,
ADANIPORTS,12/12/2018,7098.310059,2412300000,S&P 500,0.945415066,
ADANIPORTS,12/13/2018,7070.330078,2143520000,S&P 500,-0.394178062,
ADANIPORTS,12/14/2018,6910.660156,2200510000,S&P 500,-2.258309304,
ADANIPORTS,12/17/2018,6753.72998,2665240000,S&P 500,-2.270842039,
ADANIPORTS,12/18/2018,6783.910156,2595400000,S&P 500,0.446866785,
ADANIPORTS,12/19/2018,6636.830078,2899950000,S&P 500,-2.168072315,
ADANIPORTS,12/20/2018,6528.410156,3258090000,S&P 500,-1.633610033,
ADANIPORTS,12/21/2018,6332.990234,4534120000,S&P 500,-2.993376907,
ADANIPORTS,12/24/2018,6192.919922,1647270000,S&P 500,-2.211756324,
ADANIPORTS,12/26/2018,6554.359863,2558940000,S&P 500,5.836341266,
ADANIPORTS,12/27/2018,6579.490234,2415870000,S&P 500,0.383414575,
ADANIPORTS,12/28/2018,6584.52002,2199090000,S&P 500,0.076446439,
ADANIPORTS,12/31/2018,6635.279785,2098560000,S&P 500,0.770895446,
ADANIPORTS,1/2/2019,6665.939941,2261800000,S&P 500,0.462077817,
ADANIPORTS,1/3/2019,6463.5,2607290000,S&P 500,-3.036930167,
ADANIPORTS,1/4/2019,6738.859863,2579550000,S&P 500,4.260228406,
ADANIPORTS,1/7/2019,6823.470215,2507550000,S&P 500,1.255558859,
ADANIPORTS,1/8/2019,6897,2380290000,S&P 500,1.077601025,
ADANIPORTS,1/9/2019,6957.080078,2422590000,S&P 500,0.871104509,
ADANIPORTS,1/10/2019,6986.069824,2179080000,S&P 500,0.416694154,
ADANIPORTS,1/11/2019,6971.47998,2066500000,S&P 500,-0.208841944,
ADANIPORTS,1/14/2019,6905.919922,1942210000,S&P 500,-0.940403733,
ADANIPORTS,1/15/2019,7023.830078,2038090000,S&P 500,1.707377979,
ADANIPORTS,1/16/2019,7034.689941,2149580000,S&P 500,0.154614546,
ADANIPORTS,1/17/2019,7084.459961,2128840000,S&P 500,0.707494153,
ADANIPORTS,1/18/2019,7157.22998,2451240000,S&P 500,1.027178069,
ADANIPORTS,1/22/2019,7020.359863,2380950000,S&P 500,-1.912333646,
ADANIPORTS,1/23/2019,7025.77002,2274420000,S&P 500,0.077063813,
ADANIPORTS,1/24/2019,7073.459961,2400290000,S&P 500,0.678785967,
ADANIPORTS,1/25/2019,7164.859863,2440840000,S&P 500,1.292152674,
ADANIPORTS,1/28/2019,7085.680176,2435480000,S&P 500,-1.105111454,
ADANIPORTS,1/29/2019,7028.290039,2089690000,S&P 500,-0.809945349,
ADANIPORTS,1/30/2019,7183.080078,2544050000,S&P 500,2.202385476,
ADANIPORTS,1/31/2019,7281.740234,2918710000,S&P 500,1.373507673,
ADANIPORTS,2/1/2019,7263.870117,2383430000,S&P 500,-0.245409977,
ADANIPORTS,2/4/2019,7347.540039,2099470000,S&P 500,1.151864236,
ADANIPORTS,2/5/2019,7402.080078,2265520000,S&P 500,0.742289783,
ADANIPORTS,2/6/2019,7375.279785,2167130000,S&P 500,-0.362064348,
ADANIPORTS,2/7/2019,7288.350098,2295080000,S&P 500,-1.178662905,
ADANIPORTS,2/8/2019,7298.200195,2086260000,S&P 500,0.135148516,
ADANIPORTS,2/11/2019,7307.899902,1897800000,S&P 500,0.132905466,
ADANIPORTS,2/12/2019,7414.620117,2124330000,S&P 500,1.460340405,
ADANIPORTS,2/13/2019,7420.379883,2093800000,S&P 500,0.077681202,
ADANIPORTS,2/14/2019,7426.950195,2103370000,S&P 500,0.088544146,
ADANIPORTS,2/15/2019,7472.410156,2257750000,S&P 500,0.612094599,
ADANIPORTS,2/19/2019,7486.77002,2120790000,S&P 500,0.192171785,
ADANIPORTS,2/20/2019,7489.069824,2181760000,S&P 500,0.03071824,
ADANIPORTS,2/21/2019,7459.709961,2119080000,S&P 500,-0.392036177,
ADANIPORTS,2/22/2019,7527.540039,2417680000,S&P 500,0.909285728,
ADANIPORTS,2/25/2019,7554.459961,2363140000,S&P 500,0.357619114,
ADANIPORTS,2/26/2019,7549.299805,2257710000,S&P 500,-0.068306087,
ADANIPORTS,2/27/2019,7554.509766,2423360000,S&P 500,0.069012506,
ADANIPORTS,2/28/2019,7532.529785,2647080000,S&P 500,-0.290951785,
ADANIPORTS,3/1/2019,7595.350098,2463190000,S&P 500,0.833986918,
ADANIPORTS,3/4/2019,7577.569824,2569590000,S&P 500,-0.234094199,
ADANIPORTS,3/5/2019,7576.359863,2142610000,S&P 500,-0.015967665,
ADANIPORTS,3/6/2019,7505.919922,2242810000,S&P 500,-0.929733306,
ADANIPORTS,3/7/2019,7421.459961,2440840000,S&P 500,-1.125244632,
ADANIPORTS,3/8/2019,7408.140137,2245430000,S&P 500,-0.179477139,
ADANIPORTS,3/11/2019,7558.060059,2226950000,S&P 500,2.023718764,
ADANIPORTS,3/12/2019,7591.029785,2161400000,S&P 500,0.436219423,
ADANIPORTS,3/13/2019,7643.410156,2366350000,S&P 500,0.690029844,
ADANIPORTS,3/14/2019,7630.910156,2176510000,S&P 500,-0.163539569,
ADANIPORTS,3/15/2019,7688.529785,3447190000,S&P 500,0.755082,
ADANIPORTS,3/18/2019,7714.47998,2274490000,S&P 500,0.3375183,
ADANIPORTS,3/19/2019,7723.950195,2433160000,S&P 500,0.122758955,
ADANIPORTS,3/20/2019,7728.970215,2424400000,S&P 500,0.06499291,
ADANIPORTS,3/21/2019,7838.959961,2483580000,S&P 500,1.423084097,
ADANIPORTS,3/22/2019,7642.669922,2490730000,S&P 500,-2.504031657,
ADANIPORTS,3/25/2019,7637.540039,2130230000,S&P 500,-0.067121609,
ADANIPORTS,3/26/2019,7691.52002,2068900000,S&P 500,0.706771823,
ADANIPORTS,3/27/2019,7643.379883,2221650000,S&P 500,-0.62588587,
ADANIPORTS,3/28/2019,7669.169922,1902060000,S&P 500,0.337416685,
ADANIPORTS,3/29/2019,7729.319824,2233470000,S&P 500,0.784307854,
ADANIPORTS,4/1/2019,7828.910156,2198050000,S&P 500,1.288474721,
ADANIPORTS,4/2/2019,7848.689941,2110100000,S&P 500,0.252650556,
ADANIPORTS,4/3/2019,7895.549805,2487210000,S&P 500,0.597040581,
ADANIPORTS,4/4/2019,7891.779785,2094200000,S&P 500,-0.04774867,
ADANIPORTS,4/5/2019,7938.689941,2148730000,S&P 500,0.594417955,
ADANIPORTS,4/8/2019,7953.879883,2069190000,S&P 500,0.191340663,
ADANIPORTS,4/9/2019,7909.279785,2067570000,S&P 500,-0.560733864,
ADANIPORTS,4/10/2019,7964.240234,1998280000,S&P 500,0.694885634,
ADANIPORTS,4/11/2019,7947.359863,1956840000,S&P 500,-0.211952057,
ADANIPORTS,4/12/2019,7984.160156,1955290000,S&P 500,0.463050543,
ADANIPORTS,4/15/2019,7976.009766,1816920000,S&P 500,-0.102081995,
ADANIPORTS,4/16/2019,8000.22998,2095330000,S&P 500,0.303663294,
ADANIPORTS,4/17/2019,7996.080078,2290690000,S&P 500,-0.051872284,
ADANIPORTS,4/18/2019,7998.060059,2089360000,S&P 500,0.024761896,
ADANIPORTS,4/22/2019,8015.27002,1776060000,S&P 500,0.215176691,
ADANIPORTS,4/23/2019,8120.819824,2075070000,S&P 500,1.316858992,
ADANIPORTS,4/24/2019,8102.009766,2022490000,S&P 500,-0.231627575,
ADANIPORTS,4/25/2019,8118.680176,2063270000,S&P 500,0.205756479,
ADANIPORTS,4/26/2019,8146.399902,1971270000,S&P 500,0.341431432,
ADANIPORTS,4/29/2019,8161.850098,1761110000,S&P 500,0.189656734,
ADANIPORTS,4/30/2019,8095.390137,2115770000,S&P 500,-0.814275688,
ADANIPORTS,5/1/2019,8049.640137,2247420000,S&P 500,-0.565136445,
ADANIPORTS,5/2/2019,8036.77002,2158600000,S&P 500,-0.159884377,
ADANIPORTS,5/3/2019,8164,2046040000,S&P 500,1.58309843,
ADANIPORTS,5/6/2019,8123.290039,1966120000,S&P 500,-0.498652144,
ADANIPORTS,5/7/2019,7963.759766,2376660000,S&P 500,-1.963862822,
ADANIPORTS,5/8/2019,7943.319824,2175100000,S&P 500,-0.256661961,
ADANIPORTS,5/9/2019,7910.589844,2520770000,S&P 500,-0.412044091,
ADANIPORTS,5/10/2019,7916.939941,2387720000,S&P 500,0.080273369,
ADANIPORTS,5/13/2019,7647.02002,2478860000,S&P 500,-3.409397103,
ADANIPORTS,5/14/2019,7734.490234,2084850000,S&P 500,1.143847064,
ADANIPORTS,5/15/2019,7822.149902,2001530000,S&P 500,1.13336064,
ADANIPORTS,5/16/2019,7898.049805,2163120000,S&P 500,0.970320231,
ADANIPORTS,5/17/2019,7816.279785,2134120000,S&P 500,-1.035319123,
ADANIPORTS,5/20/2019,7702.379883,2122410000,S&P 500,-1.457213727,
ADANIPORTS,5/21/2019,7785.720215,1993210000,S&P 500,1.082007552,
ADANIPORTS,5/22/2019,7750.839844,1881830000,S&P 500,-0.448004424,
ADANIPORTS,5/23/2019,7628.279785,2243420000,S&P 500,-1.581248761,
ADANIPORTS,5/24/2019,7637.009766,1682920000,S&P 500,0.114442328,
ADANIPORTS,5/28/2019,7607.350098,2352670000,S&P 500,-0.388367554,
ADANIPORTS,5/29/2019,7547.310059,2278790000,S&P 500,-0.789237228,
ADANIPORTS,5/30/2019,7567.720215,1872000000,S&P 500,0.270429542,
ADANIPORTS,5/31/2019,7453.149902,2236940000,S&P 500,-1.513934312,
ADANIPORTS,6/3/2019,7333.02002,2576920000,S&P 500,-1.611800159,
ADANIPORTS,6/4/2019,7527.120117,2369150000,S&P 500,2.646932594,
ADANIPORTS,6/5/2019,7575.47998,2115570000,S&P 500,0.642474974,
ADANIPORTS,6/6/2019,7615.549805,2070940000,S&P 500,0.528941072,
ADANIPORTS,6/7/2019,7742.100098,2066020000,S&P 500,1.661735479,
ADANIPORTS,6/10/2019,7823.169922,2049370000,S&P 500,1.047129629,
ADANIPORTS,6/11/2019,7822.569824,2114680000,S&P 500,-0.007670778,
ADANIPORTS,6/12/2019,7792.720215,1952790000,S&P 500,-0.381583158,
ADANIPORTS,6/13/2019,7837.129883,1838930000,S&P 500,0.569886596,
ADANIPORTS,6/14/2019,7796.660156,1804340000,S&P 500,-0.516384539,
ADANIPORTS,6/17/2019,7845.02002,1935290000,S&P 500,0.620263844,
ADANIPORTS,6/18/2019,7953.879883,2244920000,S&P 500,1.387630149,
ADANIPORTS,6/19/2019,7987.319824,2014080000,S&P 500,0.420423007,
ADANIPORTS,6/20/2019,8051.339844,2053530000,S&P 500,0.801520678,
ADANIPORTS,6/21/2019,8031.709961,2894340000,S&P 500,-0.243808899,
ADANIPORTS,6/24/2019,8005.700195,2070370000,S&P 500,-0.323838462,
ADANIPORTS,6/25/2019,7884.720215,2127310000,S&P 500,-1.511173002,
ADANIPORTS,6/26/2019,7909.970215,2104750000,S&P 500,0.320239645,
ADANIPORTS,6/27/2019,7967.759766,2023120000,S&P 500,0.730591259,
ADANIPORTS,6/28/2019,8006.240234,4078990000,S&P 500,0.482952161,
ADANIPORTS,7/1/2019,8091.160156,2208900000,S&P 500,1.06067167,
ADANIPORTS,7/2/2019,8109.089844,1946320000,S&P 500,0.221596009,
ADANIPORTS,7/3/2019,8170.22998,1548190000,S&P 500,0.753970386,
ADANIPORTS,7/5/2019,8161.790039,149410000,S&P 500,-0.103301144,
